object_id,shape,admin3_pcode,shape_length,shape_area,location
3081,Polygon,TH670301,0.10507,0.000295,"Thailand, Phetchabun, Lom Sak, Lom Sak"
3082,Polygon,TH501111,0.805765,0.02484,"Thailand, Chiang Mai, Phrao, Long Khot"
3083,Polygon,TH500503,0.790301,0.01351,"Thailand, Chiang Mai, Doi Saket, Luang Nuea"
3084,Polygon,TH520501,0.230453,0.000961,"Thailand, Lampang, Ngao, Luang Nuea"
3085,Polygon,TH520502,0.280383,0.002021,"Thailand, Lampang, Ngao, Luang Tai"
3086,Polygon,TH960404,0.156666,0.001335,"Thailand, Narathiwat, Yi-Ngo, Lubo Baya"
3087,Polygon,TH960405,0.283326,0.004239,"Thailand, Narathiwat, Yi-Ngo, Lubo Buesa"
3088,Polygon,TH960302,0.286298,0.002463,"Thailand, Narathiwat, Bacho, Lubo Sawo"
3089,Polygon,TH940505,0.347726,0.004263,"Thailand, Pattani, Mayo, Lubo Yiri"
3090,Polygon,TH370304,0.426445,0.005863,"Thailand, Amnat Charoen, Pathum Ratchawongsa, Lue"
3091,Polygon,TH700117,0.130075,0.00071,"Thailand, Ratchaburi, Mueang Ratchaburi, Lum Din"
3092,Polygon,TH610508,0.310503,0.00226,"Thailand, Uthai Thani, Nong Khayang, Lum Khao"
3093,Polygon,TH160304,0.30092,0.003112,"Thailand, Lop Buri, Khok Samrong, Lum Khao"
3094,Polygon,TH301007,0.548849,0.006979,"Thailand, Nakhon Ratchasima, Non Sung, Lum Khao"
3095,Polygon,TH360203,0.656963,0.005419,"Thailand, Chaiyaphum, Ban Khwao, Lum Lam Chi"
3096,Polygon,TH710305,0.504343,0.009318,"Thailand, Kanchanaburi, Bo Phloi, Lum Rang"
3097,Polygon,TH320407,0.285324,0.001786,"Thailand, Surin, Chom Phra, Lum Rawi"
3098,Polygon,TH710201,0.582234,0.013081,"Thailand, Kanchanaburi, Sai Yok, Lum Sum"
3099,Polygon,TH100704,0.073112,0.000281,"Thailand, Bangkok, Pathum Wan, Lumphini"
3100,Polygon,TH140114,0.064111,0.000215,"Thailand, Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya, Lumphli"
3101,Polygon,TH350401,0.485212,0.006865,"Thailand, Yasothon, Kham Khuean Kaeo, Lumphuk"
3102,Polygon,TH310117,0.285798,0.003969,"Thailand, Buri Ram, Mueang Buri Ram, Lumpuk"
3103,Polygon,TH302207,0.361249,0.004753,"Thailand, Nakhon Ratchasima, Nong Bun Mak, Lung Khwao"
3104,Polygon,TH301608,0.410238,0.006725,"Thailand, Nakhon Ratchasima, Huai Thalaeng, Lung Pradu"
3105,Polygon,TH301604,0.569923,0.007117,"Thailand, Nakhon Ratchasima, Huai Thalaeng, Lung Takhian"
3106,Polygon,TH460103,0.365947,0.003675,"Thailand, Kalasin, Mueang Kalasin, Lup"
3107,Polygon,TH361206,0.382435,0.004672,"Thailand, Chaiyaphum, Kaeng Khro, Lup Kha"
3108,Polygon,TH471802,0.467574,0.008544,"Thailand, Sakon Nakhon, Phu Phan, Luplao"
3109,Polygon,TH450507,0.228994,0.001712,"Thailand, Roi Et, Thawat Buri, Ma-Ue"
3110,Polygon,TH960901,0.852883,0.014123,"Thailand, Narathiwat, Sukhirin, Ma Mong"
3111,Polygon,TH452004,0.160756,0.001442,"Thailand, Roi Et, Thung Khao Luang, Maba"
3112,Polygon,TH501001,0.687245,0.009523,"Thailand, Chiang Mai, Mae Ai, Mae Ai"
3113,Polygon,TH560701,0.286249,0.001418,"Thailand, Phayao, Mae Chai, Mae Chai"
3114,Polygon,TH570701,0.327092,0.003039,"Thailand, Chiang Rai, Mae Chan, Mae Chan"
3115,Polygon,TH630804,2.475144,0.120546,"Thailand, Tak, Umphang, Mae Chan"
3116,Polygon,TH800613,0.363705,0.003863,"Thailand, Nakhon Si Thammarat, Chian Yai, Mae Chao Yu Hua"
3117,Polygon,TH630402,0.83243,0.009495,"Thailand, Tak, Mae Ramat, Mae Charao"
3118,Polygon,TH550206,0.894596,0.022858,"Thailand, Nan, Mae Charim, Mae Charim"
3119,Polygon,TH571106,0.764446,0.01241,"Thailand, Chiang Rai, Wiang Pa Pao, Mae Chedi"
3120,Polygon,TH571107,0.745176,0.02232,"Thailand, Chiang Rai, Wiang Pa Pao, Mae Chedi Mai"
3121,Polygon,TH540502,0.401526,0.004583,"Thailand, Phrae, Den Chai, Mae Chua"
3122,Polygon,TH502502,0.939693,0.013896,"Thailand, Chiang Mai, Galyani Vadhana, Mae Daet"
3123,Polygon,TH960805,0.310058,0.003221,"Thailand, Narathiwat, Waeng, Mae Dong"
3124,Polygon,TH571504,0.552248,0.009314,"Thailand, Chiang Rai, Mae Fa Luang, Mae Fa Luang"
3125,Polygon,TH501409,0.545554,0.007654,"Thailand, Chiang Mai, San Sai, Mae Faek"
3126,Polygon,TH501410,0.409216,0.005337,"Thailand, Chiang Mai, San Sai, Mae Faek Mai"
3127,Polygon,TH580304,0.80043,0.020907,"Thailand, Mae Hong Son, Pai, Mae Hi"
3128,Polygon,TH500109,0.247299,0.001477,"Thailand, Chiang Mai, Mueang Chiang Mai, Mae Hia"
3129,Polygon,TH580404,0.987341,0.025106,"Thailand, Mae Hong Son, Mae Sariang, Mae Ho"
3130,Polygon,TH500605,0.674803,0.014076,"Thailand, Chiang Mai, Mae Taeng, Mae Ho Phra"
3131,Polygon,TH500511,0.141348,0.000742,"Thailand, Chiang Mai, Doi Saket, Mae Hoi Ngoen"
3132,Polygon,TH560903,0.278378,0.001344,"Thailand, Phayao, Phu Kamyao, Mae Ing"
3133,Polygon,TH560110,0.77661,0.013407,"Thailand, Phayao, Mueang Phayao, Mae Ka"
3134,Polygon,TH501205,0.33341,0.001702,"Thailand, Chiang Mai, San Pa Tong, Mae Ka"
3135,Polygon,TH630605,1.134253,0.021674,"Thailand, Tak, Mae Sot, Mae Kasa"
3136,Polygon,TH500911,0.735619,0.007045,"Thailand, Chiang Mai, Fang, Mae Kha"
3137,Polygon,TH500910,0.716278,0.014228,"Thailand, Chiang Mai, Fang, Mae Kha"
3138,Polygon,TH570703,0.465073,0.002993,"Thailand, Chiang Rai, Mae Chan, Mae Kham"
3139,Polygon,TH540114,0.217409,0.001298,"Thailand, Phrae, Mueang Phrae, Mae Kham Mi"
3140,Polygon,TH540801,0.178308,0.000571,"Thailand, Phrae, Nong Muang Khai, Mae Kham Mi"
3141,Polygon,TH550713,0.713911,0.012628,"Thailand, Nan, Wiang Sa, Mae Khaning"
3142,Polygon,TH570105,0.637215,0.008429,"Thailand, Chiang Rai, Mueang Chiang Rai, Mae Khao Tom"
3143,Polygon,TH580602,0.680237,0.014552,"Thailand, Mae Hong Son, Sop Moei, Mae Khatuan"
3144,Polygon,TH580403,2.475415,0.089433,"Thailand, Mae Hong Son, Mae Sariang, Mae Khong"
3145,Polygon,TH930401,0.365249,0.003477,"Thailand, Phatthalung, Tamot, Mae Khri"
3146,Polygon,TH500509,0.14272,0.000547,"Thailand, Chiang Mai, Doi Saket, Mae Khue"
3147,Polygon,TH580205,0.668895,0.014999,"Thailand, Mae Hong Son, Khun Yuam, Mae Ki"
3148,Polygon,TH630806,0.483644,0.004987,"Thailand, Tak, Umphang, Mae Klong"
3149,Polygon,TH750101,0.138885,0.000743,"Thailand, Samut Songkhram, Mueang Samut Songkhram, Mae Klong"
3150,Polygon,TH540707,0.504295,0.006287,"Thailand, Phrae, Wang Chin, Mae Koeng"
3151,Polygon,TH570111,0.407706,0.006966,"Thailand, Chiang Rai, Mueang Chiang Rai, Mae Kon"
3152,Polygon,TH710406,0.750634,0.022154,"Thailand, Kanchanaburi, Si Sawat, Mae Krabung"
3153,Polygon,TH630602,0.636422,0.009353,"Thailand, Tak, Mae Sot, Mae Ku"
3154,Polygon,TH521103,0.496565,0.008506,"Thailand, Lampang, Sop Prap, Mae Kua"
3155,Polygon,TH140308,0.145228,0.000752,"Thailand, Phra Nakhon Si Ayutthaya, Nakhon Luang, Mae La"
3156,Polygon,TH170205,0.199026,0.001285,"Thailand, Sing Buri, Bang Rachan, Mae La"
3157,Polygon,TH630504,0.902229,0.021641,"Thailand, Tak, Tha Song Yang, Mae La"
3158,Polygon,TH580502,0.905175,0.020799,"Thailand, Mae Hong Son, Mae La Noi, Mae La Luang"
3159,Polygon,TH580501,1.058318,0.03093,"Thailand, Mae Hong Son, Mae La Noi, Mae La Noi"
3160,Polygon,TH540108,0.163746,0.001195,"Thailand, Phrae, Mueang Phrae, Mae Lai"
3161,Polygon,TH630805,2.71839,0.172425,"Thailand, Tak, Umphang, Mae Lamung"
3162,Polygon,TH510406,0.7317,0.015327,"Thailand, Lamphun, Li, Mae Lan"
3163,Polygon,TH941201,0.226451,0.002332,"Thailand, Pattani, Mae Lan, Mae Lan"
3164,Polygon,TH560312,0.609266,0.013374,"Thailand, Phayao, Chiang Kham, Mae Lao"
3165,Polygon,TH620505,0.275953,0.003182,"Thailand, Kamphaeng Phet, Khlong Khlung, Mae Lat"
3166,Polygon,TH601303,1.482396,0.053582,"Thailand, Nakhon Sawan, Mae Wong, Mae Le"
3167,Polygon,TH570404,0.405083,0.006422,"Thailand, Chiang Rai, Thoeng, Mae Loi"
3168,Polygon,TH520204,0.735157,0.014839,"Thailand, Lampang, Mae Mo, Mae Mo"
3169,Polygon,TH520804,0.86505,0.022936,"Thailand, Lampang, Thoen, Mae Mok"
3170,Polygon,TH500404,0.886543,0.022209,"Thailand, Chiang Mai, Chiang Dao, Mae Na"
3171,Polygon,TH580506,0.779117,0.011097,"Thailand, Mae Hong Son, Mae La Noi, Mae Na Chang"
3172,Polygon,TH500305,1.518666,0.062082,"Thailand, Chiang Mai, Mae Chaem, Mae Na Chon"
3173,Polygon,TH560104,0.480709,0.00942,"Thailand, Phayao, Mueang Phayao, Mae Na Ruea"
3174,Polygon,TH580303,1.348507,0.029215,"Thailand, Mae Hong Son, Pai, Mae Na Toeng"
3175,Polygon,TH501004,0.679264,0.0163,"Thailand, Chiang Mai, Mae Ai, Mae Na Wang"
3176,Polygon,TH820605,0.691609,0.012264,"Thailand, Phangnga, Khura Buri, Mae Nang Khao"
3177,Polygon,TH580202,0.982469,0.027722,"Thailand, Mae Hong Son, Khun Yuam, Mae Ngao"
3178,Polygon,TH570805,0.52404,0.009685,"Thailand, Chiang Rai, Chiang Saen, Mae Ngoen"
3179,Polygon,TH500904,0.588503,0.009192,"Thailand, Chiang Mai, Fang, Mae Ngon"
3180,Polygon,TH570502,0.61245,0.007603,"Thailand, Chiang Rai, Phan, Mae O"
3181,Polygon,TH520803,0.647619,0.016197,"Thailand, Lampang, Thoen, Mae Pa"
3182,Polygon,TH630607,0.710887,0.010023,"Thailand, Tak, Mae Sot, Mae Pa"
3183,Polygon,TH540703,0.463141,0.007605,"Thailand, Phrae, Wang Chin, Mae Pak"
3184,Polygon,TH540309,0.630625,0.012804,"Thailand, Phrae, Long, Mae Pan"
3185,Polygon,TH501110,0.881505,0.023802,"Thailand, Chiang Mai, Phrao, Mae Pang"
3186,Polygon,TH571201,0.531842,0.009407,"Thailand, Chiang Rai, Phaya Mengrai, Mae Pao"
3187,Polygon,TH520901,1.239403,0.034399,"Thailand, Lampang, Mae Phrik, Mae Phrik"
3188,Polygon,TH571003,0.427577,0.005171,"Thailand, Chiang Rai, Mae Suai, Mae Phrik"
3189,Polygon,TH530802,0.607194,0.011066,"Thailand, Uttaradit, Laplae, Mae Phun"
3190,Polygon,TH540705,0.726307,0.012327,"Thailand, Phrae, Wang Chin, Mae Phung"
3191,Polygon,TH601401,1.103821,0.027773,"Thailand, Nakhon Sawan, Mae Poen, Mae Poen"
3192,Polygon,TH500512,0.363717,0.004571,"Thailand, Chiang Mai, Doi Saket, Mae Pong"
3193,Polygon,TH520903,0.365518,0.005543,"Thailand, Lampang, Mae Phrik, Mae Pu"
3194,Polygon,TH501310,0.195393,0.001153,"Thailand, Chiang Mai, San Kamphaeng, Mae Pu Kha"
3195,Polygon,TH560108,0.546722,0.00915,"Thailand, Phayao, Mueang Phayao, Mae Puem"
3196,Polygon,TH500707,0.550936,0.009169,"Thailand, Chiang Mai, Mae Rim, Mae Raem"
3197,Polygon,TH510603,0.156968,0.001239,"Thailand, Lamphun, Pa Sang, Mae Raeng"
3198,Polygon,TH570710,0.17692,0.001076,"Thailand, Chiang Rai, Mae Chan, Mae Rai"
3199,Polygon,TH650803,0.504132,0.006329,"Thailand, Phitsanulok, Wang Thong, Mae Raka"
3200,Polygon,TH630401,0.626612,0.005415,"Thailand, Tak, Mae Ramat, Mae Ramat"
3201,Polygon,TH770407,0.344713,0.002963,"Thailand, Prachuap Khiri Khan, Bang Saphan, Mae Ramphueng"
3202,Polygon,TH500709,0.16404,0.001033,"Thailand, Chiang Mai, Mae Rim, Mae Sa"
3203,Polygon,TH550716,0.433912,0.003213,"Thailand, Nan, Wiang Sa, Mae Sa"
3204,Polygon,TH560114,0.259646,0.002641,"Thailand, Phayao, Mueang Phayao, Mae Sai"
3205,Polygon,TH540214,0.494668,0.007384,"Thailand, Phrae, Rong Kwang, Mae Sai"
3206,Polygon,TH570901,0.243776,0.001867,"Thailand, Chiang Rai, Mae Sai, Mae Sai"
3207,Polygon,TH550714,0.479034,0.009268,"Thailand, Nan, Wiang Sa, Mae Sakhon"
3208,Polygon,TH630203,1.194516,0.027936,"Thailand, Tak, Ban Tak, Mae Salit"
3209,Polygon,TH571502,1.287942,0.022658,"Thailand, Chiang Rai, Mae Fa Luang, Mae Salong Nai"
3210,Polygon,TH571503,0.683269,0.00895,"Thailand, Chiang Rai, Mae Fa Luang, Mae Salong Nok"
3211,Polygon,TH640503,1.147266,0.024737,"Thailand, Sukhothai, Si Satchanalai, Mae Sam"
3212,Polygon,TH580606,0.883809,0.026302,"Thailand, Mae Hong Son, Sop Moei, Mae Sam Laep"
3213,Polygon,TH521206,0.512758,0.006231,"Thailand, Lampang, Hang Chat, Mae San"
3214,Polygon,TH501002,0.63975,0.012064,"Thailand, Chiang Mai, Mae Ai, Mae Sao"
3215,Polygon,TH500803,0.667094,0.015403,"Thailand, Chiang Mai, Samoeng, Mae Sap"
3216,Polygon,TH580402,0.381544,0.005742,"Thailand, Mae Hong Son, Mae Sariang, Mae Sariang"
3217,Polygon,TH640504,1.54204,0.051607,"Thailand, Sukhothai, Si Satchanalai, Mae Sin"
3218,Polygon,TH500209,0.975072,0.018288,"Thailand, Chiang Mai, Chom Thong, Mae Soi"
3219,Polygon,TH630503,1.307827,0.039757,"Thailand, Tak, Tha Song Yang, Mae Song"
3220,Polygon,TH630601,0.186565,0.001537,"Thailand, Tak, Mae Sot, Mae Sot"
3221,Polygon,TH571001,0.666506,0.013221,"Thailand, Chiang Rai, Mae Suai, Mae Suai"
3222,Polygon,TH580604,1.185592,0.029943,"Thailand, Mae Hong Son, Sop Moei, Mae Suat"
3223,Polygon,TH500304,1.385994,0.05946,"Thailand, Chiang Mai, Mae Chaem, Mae Suek"
3224,Polygon,TH520604,0.564284,0.010381,"Thailand, Lampang, Chae Hom, Mae Suk"
3225,Polygon,TH560703,0.353332,0.003429,"Thailand, Phayao, Mae Chai, Mae Suk"
3226,Polygon,TH500905,0.416589,0.006089,"Thailand, Chiang Mai, Fang, Mae Sun"
3227,Polygon,TH500602,0.233388,0.00324,"Thailand, Chiang Mai, Mae Taeng, Mae Taeng"
3228,Polygon,TH560102,0.091263,0.00043,"Thailand, Phayao, Mueang Phayao, Mae Tam"
3229,Polygon,TH571202,0.355611,0.003826,"Thailand, Chiang Rai, Phaya Mengrai, Mae Tam"
3230,Polygon,TH630502,0.834818,0.015226,"Thailand, Tak, Tha Song Yang, Mae Tan"
3231,Polygon,TH630604,0.34472,0.003083,"Thailand, Tak, Mae Sot, Mae Tao"
3232,Polygon,TH521001,0.473327,0.007343,"Thailand, Lampang, Mae Tha, Mae Tha"
3233,Polygon,TH502305,0.486802,0.009954,"Thailand, Chiang Mai, Mae On, Mae Tha"
3234,Polygon,TH502103,0.549862,0.008535,"Thailand, Chiang Mai, Chai Prakan, Mae Thalop"
3235,Polygon,TH580504,0.596413,0.011741,"Thailand, Mae Hong Son, Mae La Noi, Mae Tho"
3236,Polygon,TH630111,1.772944,0.04607,"Thailand, Tak, Mueang Tak, Mae Tho"
3237,Polygon,TH901403,0.162303,0.000825,"Thailand, Songkhla, Bang Klam, Mae Thom"
3238,Polygon,TH520807,0.901737,0.026484,"Thailand, Lampang, Thoen, Mae Thot"
3239,Polygon,TH520510,0.858266,0.021172,"Thailand, Lampang, Ngao, Mae Tip"
3240,Polygon,TH510402,0.862606,0.020554,"Thailand, Lamphun, Li, Mae Tuen"
3241,Polygon,TH501803,1.361956,0.039684,"Thailand, Chiang Mai, Omkoi, Mae Tuen"
3242,Polygon,TH630404,1.029508,0.0364,"Thailand, Tak, Mae Ramat, Mae Tuen"
3243,Polygon,TH580206,0.727814,0.017063,"Thailand, Mae Hong Son, Khun Yuam, Mae U Kho"
3244,Polygon,TH630506,1.289503,0.027524,"Thailand, Tak, Tha Song Yang, Mae Usu"
3245,Polygon,TH520802,0.512213,0.008605,"Thailand, Lampang, Thoen, Mae Wa"
3246,Polygon,TH630505,1.265811,0.034404,"Thailand, Tak, Tha Song Yang, Mae Wa Luang"
3247,Polygon,TH501109,0.64615,0.012174,"Thailand, Chiang Mai, Phrao, Mae Waen"
3248,Polygon,TH950403,1.338221,0.033133,"Thailand, Yala, Than To, Mae Wat"
3249,Polygon,TH502204,1.115103,0.038834,"Thailand, Chiang Mai, Mae Wang, Mae Win"
3250,Polygon,TH601301,0.661785,0.010568,"Thailand, Nakhon Sawan, Mae Wong, Mae Wong"
3251,Polygon,TH540209,0.298321,0.001816,"Thailand, Phrae, Rong Kwang, Mae Yang Ho"
3252,Polygon,TH540215,0.396183,0.002867,"Thailand, Phrae, Rong Kwang, Mae Yang Rong"
3253,Polygon,TH540208,0.231987,0.001636,"Thailand, Phrae, Rong Kwang, Mae Yang Tan"
3254,Polygon,TH570106,0.898844,0.020568,"Thailand, Chiang Rai, Mueang Chiang Rai, Mae Yao"
3255,Polygon,TH570512,0.317588,0.003744,"Thailand, Chiang Rai, Phan, Mae Yen"
3256,Polygon,TH540117,0.199514,0.001096,"Thailand, Phrae, Mueang Phrae, Mae Yom"
3257,Polygon,TH580405,0.899541,0.024764,"Thailand, Mae Hong Son, Mae Sariang, Mae Yuam"
3258,Polygon,TH580204,0.55283,0.012382,"Thailand, Mae Hong Son, Khun Yuam, Mae Yuam Noi"
3259,Polygon,TH840407,0.307553,0.002365,"Thailand, Surat Thani, Ko Samui, Maenam"
3260,Polygon,TH210604,0.534412,0.007951,"Thailand, Rayong, Pluak Daeng, Maenam Khu"
3261,Polygon,TH370706,0.273533,0.002956,"Thailand, Amnat Charoen, Lue Amnat, Maet"
3262,Polygon,TH471504,0.459414,0.003018,"Thailand, Sakon Nakhon, Khok Si Suphan, Maet Na Thom"
3263,Polygon,TH310902,0.404935,0.00408,"Thailand, Buri Ram, Phutthaisong, Mafueang"
3264,Polygon,TH160802,0.545819,0.008252,"Thailand, Lop Buri, Sa Bot, Maha Phot"
3265,Polygon,TH600601,0.145739,0.001149,"Thailand, Nakhon Sawan, Kao Liao, Maha Phot"
3266,Polygon,TH100401,0.036545,5.4e-05,"Thailand, Bangkok, Bang Rak, Maha Phruettharam"
3267,Polygon,TH141503,0.109835,0.000508,"Thailand, Phra Nakhon Si Ayutthaya, Maha Rat, Maha Rat"
3268,Polygon,TH461304,0.557058,0.008783,"Thailand, Kalasin, Somdet, Mahachai"
3269,Polygon,TH480206,0.491106,0.006527,"Thailand, Nakhon Phanom, Pla Pak, Mahachai"
3270,Polygon,TH620205,0.399437,0.00579,"Thailand, Kamphaeng Phet, Sai Ngam, Mahachai"
3271,Polygon,TH740101,0.115564,0.000423,"Thailand, Samut Sakhon, Mueang Samut Sakhon, Mahachai"
3272,Polygon,TH140505,0.245457,0.001063,"Thailand, Phra Nakhon Si Ayutthaya, Bang Ban, Mahaphram"
3273,Polygon,TH120207,0.115694,0.000474,"Thailand, Nonthaburi, Bang Kruai, Mahasawat"
3274,Polygon,TH730703,0.168711,0.001142,"Thailand, Nakhon Pathom, Phutthamonthon, Mahasawat"
3275,Polygon,TH160618,0.303974,0.002187,"Thailand, Lop Buri, Ban Mi, Mahason"
3276,Polygon,TH150107,0.14775,0.000863,"Thailand, Ang Thong, Mueang Ang Thong, Mahatthai"
3277,Polygon,TH630608,0.707285,0.008603,"Thailand, Tak, Mae Sot, Mahawan"
3278,Polygon,TH301002,0.374678,0.004127,"Thailand, Nakhon Ratchasima, Non Sung, Mai"
3279,Polygon,TH471002,0.614593,0.007161,"Thailand, Sakon Nakhon, Ban Muang, Mai"
3280,Polygon,TH170202,0.249665,0.002403,"Thailand, Sing Buri, Bang Rachan, Mai Dat"
3281,Polygon,TH920504,0.76737,0.011686,"Thailand, Trang, Sikao, Mai Fat"
3282,Polygon,TH940802,0.186474,0.001201,"Thailand, Pattani, Mai Kaen, Mai Kaen"
3283,Polygon,TH830305,0.342933,0.004108,"Thailand, Phuket, Thalang, Mai Khao"
3284,Polygon,TH250110,0.296204,0.003247,"Thailand, Prachin Buri, Mueang Prachin Buri, Mai Khet"
3285,Polygon,TH370403,0.411022,0.00544,"Thailand, Amnat Charoen, Phana, Mai Klon"
3286,Polygon,TH401302,0.331178,0.004023,"Thailand, Khon Kaen, Waeng Yai, Mai Na Phiang"
3287,Polygon,TH630106,0.568388,0.008783,"Thailand, Tak, Mueang Tak, Mai Ngam"
3288,Polygon,TH520309,0.351467,0.005038,"Thailand, Lampang, Ko Kha, Mai Phatthana"
3289,Polygon,TH800405,0.30586,0.002544,"Thailand, Nakhon Si Thammarat, Chawang, Mai Riang"
3290,Polygon,TH230202,0.430257,0.003715,"Thailand, Trat, Khlong Yai, Mai Rut"
3291,Polygon,TH140416,0.237154,0.001628,"Thailand, Phra Nakhon Si Ayutthaya, Bang Sai, Mai Tra"
3292,Polygon,TH571203,0.552815,0.009809,"Thailand, Chiang Rai, Phaya Mengrai, Mai Ya"
3293,Polygon,TH410101,0.130881,0.000885,"Thailand, Udon Thani, Mueang Udon Thani, Mak Khaeng"
3294,Polygon,TH330124,0.324149,0.003233,"Thailand, Si Sa Ket, Mueang Si Sa Ket, Mak Khiap"
3295,Polygon,TH410301,0.357663,0.004228,"Thailand, Udon Thani, Nong Wua So, Mak Ya"
3296,Polygon,TH300914,0.347392,0.004718,"Thailand, Nakhon Ratchasima, Non Thai, Makha"
3297,Polygon,TH301008,0.418941,0.006632,"Thailand, Nakhon Ratchasima, Non Sung, Makha"
3298,Polygon,TH440403,0.387001,0.003649,"Thailand, Maha Sarakham, Kantharawichai, Makha"
3299,Polygon,TH220501,0.358952,0.004164,"Thailand, Chanthaburi, Makham, Makham"
3300,Polygon,TH210804,0.368275,0.005954,"Thailand, Rayong, Nikhom Phatthana, Makham Khu"
3301,Polygon,TH720411,0.367436,0.002788,"Thailand, Suphan Buri, Bang Pla Ma, Makham Lom"
3302,Polygon,TH501204,0.187364,0.000712,"Thailand, Chiang Mai, San Pa Tong, Makham Luang"
3303,Polygon,TH650116,0.247488,0.002207,"Thailand, Phitsanulok, Mueang Phitsanulok, Makham Sung"
3304,Polygon,TH180302,0.3432,0.003504,"Thailand, Chai Nat, Wat Sing, Makham Thao"
3305,Polygon,TH840102,0.442642,0.004134,"Thailand, Surat Thani, Mueang Surat Thani, Makham Tia"
3306,Polygon,TH200102,0.055454,3.9e-05,"Thailand, Chon Buri, Mueang Chon Buri, Makham Yong"
3307,Polygon,TH510113,0.582271,0.009569,"Thailand, Lamphun, Mueang Lamphun, Makhuea Chae"
3308,Polygon,TH501215,0.171564,0.001271,"Thailand, Chiang Mai, San Pa Tong, Makhun Wan"
3309,Polygon,TH103704,0.068764,0.000208,"Thailand, Bangkok, Ratchathewi, Makkasan"
3310,Polygon,TH301807,0.815602,0.015491,"Thailand, Nakhon Ratchasima, Sung Noen, Makluea Kao"
3311,Polygon,TH301808,0.737117,0.009115,"Thailand, Nakhon Ratchasima, Sung Noen, Makluea Mai"
3312,Polygon,TH510606,0.26496,0.002788,"Thailand, Lamphun, Pa Sang, Makok"
3313,Polygon,TH930511,0.300211,0.002877,"Thailand, Phatthalung, Khuan Khanun, Makok Nuea"
3314,Polygon,TH160408,0.207916,0.001442,"Thailand, Lop Buri, Chai Badan, Makok Wan"
3315,Polygon,TH940202,0.167897,0.001431,"Thailand, Pattani, Khok Pho, Makrut"
3316,Polygon,TH501007,0.467913,0.003969,"Thailand, Chiang Mai, Mae Ai, Malika"
3317,Polygon,TH841712,0.523716,0.007562,"Thailand, Surat Thani, Phunphin, Maluan"
3318,Polygon,TH850403,0.390111,0.00536,"Thailand, Ranong, Kra Buri, Mamu"
3319,Polygon,TH800114,0.154064,0.000725,"Thailand, Nakhon Si Thammarat, Mueang Nakhon Si Thammarat, Mamuang Song Ton"
3320,Polygon,TH141207,0.203822,0.001604,"Thailand, Phra Nakhon Si Ayutthaya, Sena, Man Wichai"
3321,Polygon,TH940709,0.198601,0.001333,"Thailand, Pattani, Sai Buri, Manang Dalam"
3322,Polygon,TH960103,0.27175,0.002644,"Thailand, Narathiwat, Mueang Narathiwat, Manang Tayo"
3323,Polygon,TH940915,0.153113,0.000974,"Thailand, Pattani, Yaring, Manang Yong"
3324,Polygon,TH160203,0.569153,0.006425,"Thailand, Lop Buri, Phatthana Nikhom, Manao Wan"
3325,Polygon,TH601106,0.326585,0.002829,"Thailand, Nakhon Sawan, Lat Yao, Map Kae"
3326,Polygon,TH210802,0.358352,0.004848,"Thailand, Rayong, Nikhom Phatthana, Map Kha"
3327,Polygon,TH730106,0.226384,0.001367,"Thailand, Nakhon Pathom, Mueang Nakhon Pathom, Map Khae"
3328,Polygon,TH302802,0.247491,0.002322,"Thailand, Nakhon Ratchasima, Phra Thong Kham, Map Krat"
3329,Polygon,TH200203,0.269224,0.002092,"Thailand, Chon Buri, Ban Bueng, Map Phai"
3330,Polygon,TH220208,0.350626,0.004286,"Thailand, Chanthaburi, Khlung, Map Phai"
3331,Polygon,TH760505,0.185224,0.001021,"Thailand, Phetchaburi, Tha Yang, Map Pla Khao"
3332,Polygon,TH200503,0.205595,0.001557,"Thailand, Chon Buri, Phan Thong, Map Pong"
3333,Polygon,TH300206,0.487387,0.006892,"Thailand, Nakhon Ratchasima, Khon Buri, Map Tako En"
3334,Polygon,TH210605,0.587242,0.008255,"Thailand, Rayong, Pluak Daeng, Map Yang Phon"
3335,Polygon,TH210114,0.516173,0.004501,"Thailand, Rayong, Mueang Rayong, Maptaphut"
3336,Polygon,TH840405,0.270987,0.002155,"Thailand, Surat Thani, Ko Samui, Maret"
3337,Polygon,TH300105,0.160822,0.000841,"Thailand, Nakhon Ratchasima, Mueang Nakhon Ratchasima, Maroeng"
3338,Polygon,TH961303,0.323695,0.005217,"Thailand, Narathiwat, Cho-Airong, Marue Bo Ok"
3339,Polygon,TH960510,0.240679,0.002701,"Thailand, Narathiwat, Ra-Ngae, Marue Bo Tok"
3340,Polygon,TH820702,0.373002,0.003879,"Thailand, Phangnga, Thap Put, Marui"
3341,Polygon,TH650610,0.429354,0.004299,"Thailand, Phitsanulok, Phrom Phiram, Matong"
3342,Polygon,TH650604,0.341082,0.002234,"Thailand, Phitsanulok, Phrom Phiram, Matum"
3343,Polygon,TH940501,0.129474,0.000932,"Thailand, Pattani, Mayo, Mayo"
3344,Polygon,TH440804,0.509034,0.006551,"Thailand, Maha Sarakham, Phayakkhaphum Phisai, Mek Dam"
3345,Polygon,TH571204,0.567856,0.009732,"Thailand, Chiang Rai, Phaya Mengrai, Mengrai"
3346,Polygon,TH430102,0.136004,0.000647,"Thailand, Nong Khai, Mueang Nong Khai, Mi Chai"
